RowID,SourceFile,Scenario,Label,AttackFamily,BinaryLabel,Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Flow ID,Source IP,Source Port,Destination IP,Context Destination Port,Protocol,Timestamp
47039,Monday-WorkingHours.pcap_ISCX.csv,monday-workinghours,BENIGN,BENIGN,0,443.0,261230.0,6.0,6.0,356.0,3782.0,212.0,0.0,59.333332,89.22481,1460.0,0.0,630.3333,677.21716,15840.447,45.93653,23748.182,39608.754,85793.0,48.0,261230.0,52246.0,46700.926,87855.0,82.0,175906.0,35181.2,47060.73,87985.0,54.0,0.0,0.0,0.0,0.0,132.0,132.0,22.968266,22.968266,0.0,1460.0,318.30768,533.9169,285067.22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,344.83334,59.333332,630.3333,0.0,0.0,0.0,0.0,0.0,0.0,6.0,356.0,6.0,3782.0,8192.0,60.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.208.20.178-192.168.10.5-443-53254-6,192.168.10.5,53254.0,162.208.20.178,443.0,6.0,03/07/2017 10:06:56
517239,Wednesday-workingHours.pcap_ISCX.csv,wednesday-workinghours,BENIGN,BENIGN,0,53.0,720.0,2.0,2.0,88.0,200.0,44.0,44.0,44.0,0.0,100.0,100.0,100.0,0.0,400000.0,5555.5557,240.0,410.49603,714.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,40.0,40.0,2777.7778,2777.7778,44.0,100.0,66.4,30.672462,940.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,83.0,44.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,88.0,2.0,200.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.10.3-192.168.10.8-53-63600-17,192.168.10.8,63600.0,192.168.10.3,53.0,17.0,5/7/2017 10:31
24587,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,thursday-workinghours-morning-webattacks,Web Attack - Brute Force,Web Attack,1,80.0,5.473398e+06,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7308074,1.824466e+06,3.1593005e+06,5.472512e+06,131.0,5.473398e+06,2.736699e+06,3.8690238e+06,5.472512e+06,886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.5481056,0.18270186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-50214-80-6,172.16.0.1,50214.0,192.168.10.50,80.0,6.0,6/7/2017 9:27
62961,Tuesday-WorkingHours.pcap_ISCX.csv,tuesday-workinghours,FTP-Patator,Brute Force,1,21.0,2.0,2.0,0.0,14.0,0.0,14.0,0.0,7.0,9.899495,0.0,0.0,0.0,0.0,7e+06,1e+06,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0,0.0,1e+06,0.0,0.0,14.0,9.333333,8.082904,65.333336,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,229.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-52808-21-6,172.16.0.1,52808.0,192.168.10.50,21.0,6.0,4/7/2017 9:24
159020,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,thursday-workinghours-morning-webattacks,BENIGN,BENIGN,0,41976.0,5.0,4.0,0.0,77.0,0.0,46.0,0.0,19.25,23.056091,0.0,0.0,0.0,0.0,1.54e+07,800000.0,1.6666666,1.1547005,3.0,1.0,5.0,1.6666666,1.1547005,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,800000.0,0.0,0.0,46.0,15.4,21.743965,472.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.25,19.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,77.0,0.0,0.0,122.0,-1.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.10.12-31.13.80.36-41976-443-6,31.13.80.36,443.0,192.168.10.12,41976.0,6.0,6/7/2017 12:14
191534,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,friday-workinghours-afternoon-portscan,PortScan,Port Scan,1,2040.0,43.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,139534.89,46511.63,43.0,0.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,23255.814,23255.814,0.0,6.0,2.0,3.4641016,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-44630-2040-6,172.16.0.1,44630.0,192.168.10.50,2040.0,6.0,7/7/2017 2:55
373854,Tuesday-WorkingHours.pcap_ISCX.csv,tuesday-workinghours,BENIGN,BENIGN,0,53.0,255.0,2.0,2.0,90.0,458.0,45.0,45.0,45.0,0.0,229.0,229.0,229.0,0.0,2.1490195e+06,15686.274,85.0,103.79306,202.0,4.0,49.0,49.0,0.0,49.0,49.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,64.0,64.0,7843.137,7843.137,45.0,229.0,118.6,100.78095,10156.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,148.25,45.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,90.0,2.0,458.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.10.3-192.168.10.51-53-23717-17,192.168.10.51,23717.0,192.168.10.3,53.0,17.0,4/7/2017 9:05
31760,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,thursday-workinghours-morning-webattacks,Web Attack - Brute Force,Web Attack,1,80.0,62.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32258.064,62.0,0.0,62.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,16129.032,16129.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,237.0,236.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-56336-80-6,172.16.0.1,56336.0,192.168.10.50,80.0,6.0,6/7/2017 9:34
50211,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,thursday-workinghours-morning-webattacks,Web Attack - Brute Force,Web Attack,1,80.0,5.667706e+06,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7057529,1.8892354e+06,3.271647e+06,5.667008e+06,162.0,5.667706e+06,2.833853e+06,4.0066862e+06,5.667008e+06,698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.5293147,0.17643823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-42124-80-6,172.16.0.1,42124.0,192.168.10.50,80.0,6.0,6/7/2017 9:49
100506,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,friday-workinghours-afternoon-ddos,DDoS,DDoS,1,80.0,1.0130741e+07,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.961284,0.49354732,2.5326852e+06,5.0646925e+06,1.01e+07,4.0,1.01e+07,2.5326852e+06,5.0646925e+06,1.01e+07,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.49354732,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,1017.0,0.0,1017.0,1017.0,1.01e+07,0.0,1.01e+07,1.01e+07,172.16.0.1-192.168.10.50-26490-80-6,172.16.0.1,26490.0,192.168.10.50,80.0,6.0,7/7/2017 4:05
140127,Friday-WorkingHours-Morning.pcap_ISCX.csv,friday-workinghours-morning,BENIGN,BENIGN,0,137.0,3.0,2.0,0.0,124.0,0.0,62.0,62.0,62.0,0.0,0.0,0.0,0.0,0.0,4.13e+07,666666.7,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,666666.7,0.0,62.0,62.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,124.0,0.0,0.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.10.12-192.168.10.50-137-137-17,192.168.10.50,137.0,192.168.10.12,137.0,17.0,7/7/2017 11:20
35136,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,thursday-workinghours-morning-webattacks,BENIGN,BENIGN,0,51905.0,10932.0,3.0,1.0,50.0,6.0,38.0,6.0,16.666666,18.475208,6.0,6.0,6.0,0.0,5122.5757,365.8983,3644.0,6228.6104,10836.0,4.0,10932.0,5466.0,7724.4346,10928.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,20.0,274.4237,91.47457,6.0,38.0,12.4,14.310835,204.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.5,16.666666,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,1.0,6.0,351.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.217.10.35-192.168.10.15-443-51905-6,172.217.10.35,443.0,192.168.10.15,51905.0,6.0,6/7/2017 9:37
154223,Monday-WorkingHours.pcap_ISCX.csv,monday-workinghours,BENIGN,BENIGN,0,49873.0,213.0,2.0,1.0,37.0,6.0,37.0,0.0,18.5,26.16295,6.0,6.0,6.0,0.0,201877.94,14084.507,106.5,31.819805,129.0,84.0,213.0,213.0,0.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0,20.0,9389.671,4694.8354,0.0,37.0,20.0,19.782146,391.33334,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.666666,18.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,37.0,1.0,6.0,1120.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.10.25-104.88.89.135-49873-443-6,104.88.89.135,443.0,192.168.10.25,49873.0,6.0,03/07/2017 12:01:27
60910,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,friday-workinghours-afternoon-ddos,BENIGN,BENIGN,0,56023.0,3.467717e+06,1.0,5.0,6.0,30.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,10.38147,1.730245,693543.4,1.5364058e+06,3.441917e+06,3.0,0.0,0.0,0.0,0.0,0.0,3.448928e+06,862232.0,1.719792e+06,3.441917e+06,3.0,0.0,0.0,0.0,0.0,20.0,100.0,0.28837416,1.4418708,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,7.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,30.0,229.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-56023-80-6,192.168.10.50,80.0,172.16.0.1,56023.0,6.0,7/7/2017 4:00
219895,Monday-WorkingHours.pcap_ISCX.csv,monday-workinghours,BENIGN,BENIGN,0,53.0,289.0,2.0,2.0,70.0,102.0,35.0,35.0,35.0,0.0,51.0,51.0,51.0,0.0,595155.7,13840.83,96.333336,83.71579,193.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,40.0,40.0,6920.415,6920.415,35.0,51.0,41.4,8.763561,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51.75,35.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,70.0,2.0,102.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.10.3-192.168.10.9-53-57877-17,192.168.10.9,57877.0,192.168.10.3,53.0,17.0,03/07/2017 10:23:41
55732,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,thursday-workinghours-morning-webattacks,BENIGN,BENIGN,0,443.0,104.0,2.0,0.0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,115384.62,19230.77,104.0,0.0,104.0,104.0,104.0,104.0,0.0,104.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,19230.77,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,258.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.154.131.217-192.168.10.8-443-49691-6,192.168.10.8,49691.0,178.154.131.217,443.0,6.0,6/7/2017 9:54
204322,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,friday-workinghours-afternoon-ddos,BENIGN,BENIGN,0,53.0,136.0,2.0,2.0,46.0,46.0,23.0,23.0,23.0,0.0,23.0,23.0,23.0,0.0,676470.56,29411.766,45.333332,74.19119,131.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,64.0,64.0,14705.883,14705.883,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.75,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,46.0,2.0,46.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.10.3-192.168.10.50-53-12229-17,192.168.10.50,12229.0,192.168.10.3,53.0,17.0,7/7/2017 4:25
133103,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,friday-workinghours-afternoon-ddos,DDoS,DDoS,1,80.0,53648.0,3.0,6.0,26.0,11607.0,20.0,0.0,8.666667,10.263203,5755.0,0.0,1934.5,2529.1245,216839.39,167.76021,6706.0,17954.215,51111.0,12.0,2193.0,1096.5,1225.416,1963.0,230.0,53636.0,10727.2,22595.117,51111.0,16.0,0.0,0.0,0.0,0.0,72.0,132.0,55.92007,111.84014,0.0,5755.0,1163.3,2131.8708,4.544874e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1292.5555,8.666667,1934.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,6.0,11607.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-56600-80-6,172.16.0.1,56600.0,192.168.10.50,80.0,6.0,7/7/2017 4:09
105630,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv,thursday-workinghours-afternoon-infilteration,BENIGN,BENIGN,0,53.0,229105.0,4.0,2.0,112.0,228.0,28.0,28.0,28.0,0.0,114.0,114.0,114.0,0.0,1484.0356,26.188866,45821.0,86186.48,198118.0,3.0,30984.0,10328.0,17881.693,30976.0,4.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,128.0,40.0,17.459244,8.729622,28.0,114.0,52.57143,41.963703,1760.9524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.333332,28.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,112.0,2.0,228.0,-1.0,-1.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.10.3-192.168.10.15-53-62608-17,192.168.10.15,62608.0,192.168.10.3,53.0,17.0,6/7/2017 2:58
133645,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,friday-workinghours-afternoon-portscan,PortScan,Port Scan,1,5910.0,68.0,1.0,1.0,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,117647.06,29411.766,68.0,0.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,14705.883,14705.883,2.0,6.0,3.3333333,2.309401,5.3333335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-56794-5910-6,172.16.0.1,56794.0,192.168.10.50,5910.0,6.0,7/7/2017 2:52
82966,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,thursday-workinghours-morning-webattacks,Web Attack - XSS,Web Attack,1,80.0,6.942174e+07,204.0,109.0,48783.0,183586.0,585.0,0.0,239.13235,252.34657,1869.0,0.0,1684.2753,415.65628,3347.2075,4.5086737,222505.6,452207.5,4.839753e+06,4.0,6.94e+07,341964.34,523248.38,4.839753e+06,444.0,6.94e+07,642792.8,571483.7,4.840595e+06,4.0,0.0,0.0,0.0,0.0,6536.0,3496.0,2.9385605,1.5701132,0.0,1869.0,740.0287,759.39526,576681.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,742.39294,239.13235,1684.2753,0.0,0.0,0.0,0.0,0.0,0.0,204.0,48783.0,109.0,183586.0,29200.0,1149.0,101.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-33580-80-6,172.16.0.1,33580.0,192.168.10.50,80.0,6.0,6/7/2017 10:31
168352,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv,thursday-workinghours-afternoon-infilteration,BENIGN,BENIGN,0,6669.0,3.0,2.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.3333334e+06,666666.7,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,666666.7,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1024.0,-1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.10.5-192.168.10.8-6669-50620-6,192.168.10.8,50620.0,192.168.10.5,6669.0,6.0,6/7/2017 3:24
171670,Wednesday-workingHours.pcap_ISCX.csv,wednesday-workinghours,DoS Hulk,DoS,1,80.0,9.837587e+07,9.0,6.0,350.0,11595.0,350.0,0.0,38.88889,116.666664,5792.0,0.0,1932.5,2537.82,121.42205,0.15247642,7.026848e+06,2.63e+07,9.84e+07,1.0,9.84e+07,1.23e+07,3.48e+07,9.84e+07,1.0,2126.0,425.2,825.0638,1899.0,3.0,0.0,0.0,0.0,0.0,296.0,200.0,0.09148584,0.060990565,0.0,5792.0,746.5625,1747.6614,3.0543202e+06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,796.3333,38.88889,1932.5,0.0,0.0,0.0,0.0,0.0,0.0,9.0,350.0,6.0,11595.0,274.0,235.0,1.0,32.0,1998.0,0.0,1998.0,1998.0,9.84e+07,0.0,9.84e+07,9.84e+07,172.16.0.1-192.168.10.50-51858-80-6,172.16.0.1,51858.0,192.168.10.50,80.0,6.0,5/7/2017 10:49
165334,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,thursday-workinghours-morning-webattacks,BENIGN,BENIGN,0,53826.0,223.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13452.915,111.5,156.2706,222.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,32.0,64.0,4484.305,8968.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,395.0,229.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.10.19-192.168.10.50-53826-16201-6,192.168.10.50,16201.0,192.168.10.19,53826.0,6.0,6/7/2017 12:37
96960,Tuesday-WorkingHours.pcap_ISCX.csv,tuesday-workinghours,BENIGN,BENIGN,0,53.0,31872.0,2.0,2.0,66.0,180.0,33.0,33.0,33.0,0.0,90.0,90.0,90.0,0.0,7718.3735,125.50201,10624.0,18358.021,31822.0,1.0,1.0,1.0,0.0,1.0,1.0,49.0,49.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,40.0,40.0,62.751003,62.751003,33.0,90.0,55.8,31.220186,974.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,69.75,33.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,66.0,2.0,180.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.10.3-192.168.10.5-53-57229-17,192.168.10.5,57229.0,192.168.10.3,53.0,17.0,4/7/2017 10:54
21598,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,thursday-workinghours-morning-webattacks,Web Attack - Brute Force,Web Attack,1,80.0,5.658025e+06,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70696044,1.8860084e+06,3.2658958e+06,5.65714e+06,130.0,5.658025e+06,2.8290125e+06,3.9995762e+06,5.65714e+06,885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.5302203,0.17674011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-47502-80-6,172.16.0.1,47502.0,192.168.10.50,80.0,6.0,6/7/2017 9:24
9191,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,friday-workinghours-afternoon-ddos,BENIGN,BENIGN,0,53.0,47010.0,4.0,2.0,132.0,426.0,33.0,33.0,33.0,0.0,213.0,213.0,213.0,0.0,11869.814,127.632416,9402.0,12883.029,24330.0,3.0,24337.0,8112.3335,14044.911,24330.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,104.0,40.0,85.08828,42.54414,33.0,213.0,84.42857,87.83101,7714.2856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.5,33.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,132.0,2.0,426.0,-1.0,-1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.10.3-192.168.10.5-53-61905-17,192.168.10.5,61905.0,192.168.10.3,53.0,17.0,7/7/2017 3:38
241736,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,friday-workinghours-afternoon-portscan,PortScan,Port Scan,1,40911.0,81.0,1.0,1.0,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,98765.43,24691.357,81.0,0.0,81.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,12345.679,12345.679,2.0,6.0,3.3333333,2.309401,5.3333335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-43959-40911-6,172.16.0.1,43959.0,192.168.10.50,40911.0,6.0,7/7/2017 3:08
